[Summary]
Cell: 215 NM9505 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 0.601
Capacity (mAHr): 0.135
Started: 02/24/2023 19:37:51.347
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,0.1892165507754382,-3.3587909e-06,4.086763984158416,3.7758366148514875,0.00015394978717606328,1
1,0.18923057855286163,-3.377176797999997e-06,4.084342281000001,3.7750782160000007,0.00015394973980012807,1
1,0.18925835632993768,-3.3771583369999983e-06,4.0834329480000005,3.7744303310000014,0.00015394964598675583,1
1,0.18928613410701373,-3.3773320779999995e-06,4.083010508,3.774135433000003,0.00015394955217354952,1
1,0.18931391188408977,-3.3772939109999978e-06,4.082740925999998,3.7739724189999997,0.00015394945835961533,1
1,0.18934168966116582,-3.377454901999997e-06,4.082550121000001,3.7738666759999977,0.0001539493645462671,1
1,0.18936946743824187,-3.3774987869999972e-06,4.082414059,3.7737935349999994,0.00015394927073114514,1
1,0.18939724521531792,-3.377260795999998e-06,4.082302146,3.773735691999999,0.00015394917691723196,1
1,0.18942502299239397,-3.377169837999998e-06,4.082214257,3.7736965820000012,0.00015394908310374848,1
1,0.18945280076947002,-3.3771717089999985e-06,4.08214099,3.773664334000001,0.0001539489892906753,1
1,0.18948057799099052,-3.3774936899999983e-06,4.08208736,3.773634969000002,0.0001539488954785776,1
1,0.18963471743153706,-3.3773104429999976e-06,4.081919284999999,3.7735490299999985,0.0001539483749064485,1
1,0.18991249520229758,-3.377324450999999e-06,4.081753334,3.773451482,0.0001539474367698123,1
1,0.1901902729730581,-3.377317441999997e-06,4.081654313999999,3.7733938459999994,0.00015394649862653128,1
1,0.19046805074381862,-3.377277974999998e-06,4.0815726089999975,3.773334300999998,0.00015394556048733005,1
1,0.19074582851457914,-3.3772970779999966e-06,4.081510960999998,3.7732850699999996,0.00015394462235227303,1
1,0.19102360628533965,-3.377280535999997e-06,4.081455568999998,3.7732306550000003,0.00015394368421545713,1
1,0.19130138405610017,-3.3773066229999973e-06,4.081414862999999,3.7731916939999994,0.00015394274607956416,1
1,0.19157916182686072,-3.377236606999999e-06,4.081364039999998,3.7731466290000015,0.000153941807937586,1
1,0.19185693904206566,-3.377395087999999e-06,4.081297992999999,3.7730994929999984,0.0001539408697992808,1
1,0.19339732844759258,-3.3772538039999987e-06,4.081080011999999,3.7728801740000004,0.00015393566740845447,1
1,0.1961751061551978,-3.3773467009999976e-06,4.0808045790000005,3.7725655979999995,0.00015392628593897053,1
1,0.198952883862803,-3.3773696209999977e-06,4.080507798000001,3.7722670400000005,0.00015391690440088747,1
1,0.2017306615704082,-3.3774147969999977e-06,4.080252368000001,3.772006666,0.0001539075227964381,1
1,0.2045084392780134,-3.377392545999996e-06,4.080006666000002,3.7717535689999973,0.00015389814116235602,1
1,0.2072862169856186,-3.377370863999999e-06,4.079774618999999,3.7715243209999985,0.00015388875952491646,1
1,0.21006399469322382,-3.377374722999997e-06,4.079564933999999,3.771312423,0.00015387937790219895,1
1,0.21284177240082905,-3.377378535999998e-06,4.079334806999999,3.7710812540000007,0.00015386999627333914,1
1,0.21561954955287868,-3.377352434999997e-06,4.079149310000001,3.7708865660000015,0.00015386061462506573,1
1,0.2310224386082094,-3.377435825999998e-06,4.0781282060000015,3.7698546439999983,0.0001538085926773854,1
1,0.2588002156842615,-3.3774237499999983e-06,4.076386933,3.7681116580000014,0.00015371477507131656,1
0,0.28129099289387444,0.0,4.0774841,3.7674687,0.00015363885862440836,2
0,0.2840687706014797,0.0,4.0802422,3.7692723,0.00015363885862440836,2
0,0.28684654830908474,0.0,4.0807004,3.7696352,0.00015363885862440836,2
0,0.28962432601668997,0.0,4.0807576,3.7697115,0.00015363885862440836,2
0,0.29240210372429526,0.0,4.0807767,3.7697687,0.00015363885862440836,2
0,0.29517988143190055,0.0,4.0808916,3.7699215,0.00015363885862440836,2
0,0.29795765913950556,0.0,4.0809298,3.7699978,0.00015363885862440836,2
0,0.3007354368471108,0.0,4.0810823,3.7701504,0.00015363885862440836,2
0,0.3035132145547161,0.0,4.0810823,3.7700551,0.00015363885862440836,2
0,0.30629099226232137,0.0,4.0811586,3.7701313,0.00015363885862440836,2
0,0.3090687699699264,0.0,4.0810633,3.7701695,0.00015363885862440836,2
0,0.31184654767753167,0.0,4.0813684,3.7703605,0.00015363885862440836,2
0,0.3146243253851369,0.0,4.0814638,3.7703032,0.00015363885862440836,2
0,0.3174021030927422,0.0,4.0813494,3.7704177,0.00015363885862440836,2
0,0.3201798808003472,0.0,4.0812922,3.7703795,0.00015363885862440836,2
0,0.3229576585079525,0.0,4.0814447,3.7704177,0.00015363885862440836,2
0,0.3257354362155578,0.0,4.0815406,3.7705514,0.00015363885862440836,2
0,0.328513213923163,0.0,4.0813112,3.7703986,0.00015363885862440836,2
0,0.33129099163076803,0.0,4.0813684,3.770494,0.00015363885862440836,2
0,0.3340687693383733,0.0,4.0814261,3.7705133,0.00015363885862440836,2
0,0.3368465470459786,0.0,4.0814643,3.7705705,0.00015363885862440836,2
0,0.33962432475358384,0.0,4.0816169,3.7705514,0.00015363885862440836,2
0,0.3424021024611889,0.0,4.0815597,3.7706468,0.00015363885862440836,2
0,0.34517988016879414,0.0,4.0817695,3.7706659,0.00015363885862440836,2
0,0.34795765787639943,0.0,4.0817885,3.7707422,0.00015363885862440836,2
0,0.3507354355840047,0.0,4.0817504,3.7707422,0.00015363885862440836,2
0,0.35351321329160973,0.0,4.0817885,3.7707803,0.00015363885862440836,2
0,0.356290990999215,0.0,4.0816932,3.770704,0.00015363885862440836,2
0,0.35906876870682025,0.0,4.0818458,3.7708759,0.00015363885862440836,2
0,0.36184654641442554,0.0,4.0816932,3.7707231,0.00015363885862440836,2
0,0.36462432412203055,0.0,4.0816169,3.7706087,0.00015363885862440836,2
0,0.36740210182963584,0.0,4.0817885,3.7707422,0.00015363885862440836,2
0,0.3701798795372411,0.0,4.0818267,3.7708378,0.00015363885862440836,2
0,0.37295765724484636,0.0,4.0817885,3.7708759,0.00015363885862440836,2
0,0.3757354349524514,0.0,4.0817313,3.7707803,0.00015363885862440836,2
0,0.37851321266005666,0.0,4.0818458,3.7708569,0.00015363885862440836,2
0,0.38129099036766195,0.0,4.0818267,3.7708187,0.00015363885862440836,2
0,0.3840687680752672,0.0,4.0818839,3.7708378,0.00015363885862440836,2
0,0.38684654578287225,0.0,4.0816932,3.770685,0.00015363885862440836,2
0,0.3896243234904775,0.0,4.0818076,3.7709332,0.00015363885862440836,2
0,0.3924021011980828,0.0,4.0820174,3.7709904,0.00015363885862440836,2
0,0.39517987890568806,0.0,4.0819221,3.7709332,0.00015363885862440836,2
0,0.3979576566132931,0.0,4.0819411,3.7709522,0.00015363885862440836,2
0,0.4007354343208983,0.0,4.0818648,3.770895,0.00015363885862440836,2
0,0.4035132120285036,0.0,4.081903,3.770895,0.00015363885862440836,2
