[Summary]
Cell: 266 NM9505 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 2.477
Capacity (mAHr): 0.557
Started: 05/30/2023 14:12:58.301
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,1.0111120855682425,-6.929053e-06,4.184915468316832,3.8739675227722787,0.0005860921523527411,1
1,1.011126113345666,-6.965829324000004e-06,4.184471471000002,3.8736186019999996,0.0005860920546366824,1
1,1.0111538911227413,-6.965865577000003e-06,4.184227099999998,3.8733628840000023,0.0005860918611398253,1
1,1.0111816688998185,-6.965866241000007e-06,4.184170249999999,3.873302605000001,0.0005860916676428652,1
1,1.0112094466768944,-6.965784186000007e-06,4.184105585000001,3.873258547000002,0.0005860914741453809,1
1,1.0112372244539702,-6.965878295000006e-06,4.184084605000001,3.873243862000001,0.0005860912806473595,1
1,1.0112650022310459,-6.9658954630000075e-06,4.184075644000003,3.8732408110000005,0.0005860910871497049,1
1,1.0112927800081217,-6.965850974000005e-06,4.184046080000001,3.8732080000000018,0.0005860908936523476,1
1,1.011320557785199,-6.965840048000004e-06,4.184027958999999,3.873207620000001,0.0005860907001552669,1
1,1.0113483355622745,-6.9658312030000035e-06,4.184012888000002,3.8731856810000016,0.0005860905066580893,1
1,1.0113761127837952,-6.965835709000005e-06,4.1840275779999985,3.8731988430000017,0.0005860903131655237,1
1,1.0115302522243417,-6.965826148000006e-06,4.183971117,3.873148870999998,0.0005860892394483816,1
1,1.011808029995102,-6.965989542000006e-06,4.183916364000002,3.8731206339999993,0.00058608730447479,1
1,1.0120858077658625,-6.9659183740000055e-06,4.183865636999999,3.8730735239999996,0.0005860853695032972,1
1,1.0123635855366229,-6.965916508000008e-06,4.183815239,3.873037068000002,0.0005860834345288393,1
1,1.0126413633073834,-6.965945666000007e-06,4.1838160019999995,3.8730342030000005,0.0005860814995474425,1
1,1.012919141078144,-6.965970458000007e-06,4.1837806639999995,3.8729939239999998,0.0005860795645648895,1
1,1.0131969188489045,-6.965932971000003e-06,4.183753497,3.8729610799999974,0.0005860776295841536,1
1,1.0134746966196648,-6.965925984000002e-06,4.183740559000001,3.8729519259999985,0.0005860756946049798,1
1,1.0137524738348702,-6.9659069430000025e-06,4.183714549,3.8729293879999975,0.0005860737596314356,1
1,1.0152928632403952,-6.965971143000001e-06,4.183633010000001,3.872842349,0.0005860630293317147,1
1,1.0180706409480005,-6.965983188000006e-06,4.1835011259999995,3.872722731,0.0005860436793882203,1
1,1.020848418655606,-6.966000395000002e-06,4.183406104999999,3.8726265929999992,0.0005860243294997556,1
1,1.0236261963632112,-6.965971100000005e-06,4.183358063999998,3.8725714649999974,0.0005860049795604991,1
1,1.0264039740708162,-6.966021357000005e-06,4.1832901609999995,3.872502611,0.0005859856295393184,1
1,1.0291817517784214,-6.966055685000004e-06,4.183227598999999,3.8724514830000003,0.0005859662794733122,1
1,1.0319595294860266,-6.965985075000005e-06,4.183165232999998,3.872392724,0.0005859469294397692,1
1,1.034737307193632,-6.966079186000004e-06,4.183140053999998,3.872353,0.0005859275793479155,1
1,1.0375150843456815,-6.966021967000005e-06,4.183101882000001,3.8723170999999996,0.0005859082292244784,1
1,1.0529179734010146,-6.966075387000004e-06,4.18288841,3.8721186230000018,0.0005858009316860443,1
1,1.0806957504770658,-6.9661885990000035e-06,4.182592729999999,3.8718282809999995,0.0005856074286091831,1
1,1.108473527553119,-6.966135826000005e-06,4.182383871999999,3.871599788000002,0.0005854139241419328,1
1,1.1362513046653508,-6.966147219000004e-06,4.182201103000001,3.8714248650000003,0.0005852204195341504,1
1,1.1640290820505528,-6.966107838000006e-06,4.182055999,3.8712825710000036,0.0005850269156992092,1
1,1.1918068594920197,-6.9661625240000046e-06,4.181873733,3.871111386,0.0005848334119849096,1
1,1.2195846369334866,-6.966174595000005e-06,4.181748897000002,3.8709920720000026,0.0005846399082064101,1
