[Summary]
Cell: 266 NM9505 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 2.477
Capacity (mAHr): 0.557
Started: 05/30/2023 14:12:58.301
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,0.0,2.7683031e-05,2.9525981,2.636502,0.0,1
1,5.166666536145689e-05,2.7838156e-05,2.9626188,2.6437168,1.4380006213775941e-09,1
1,0.00012855555230796906,2.7831797e-05,2.97277,2.6537726,3.5779923700417077e-09,1
1,0.00021249999463179847,2.7836246e-05,2.9828446,2.6638663,5.9143630741164085e-09,1
1,0.00029927777021738523,2.7826712e-05,2.9928811,2.6737883,8.329592302648558e-09,1
1,0.0003892222123896419,2.7824804000000003e-05,3.0029941,2.6838822,1.083292747278594e-08,1
1,0.00048288887669008945,2.7841331000000002e-05,3.0130305,2.6938806,1.34398269906847e-08,1
1,0.0005805555408894886,2.7827347e-05,3.0230479,2.7039742,1.6158039815309973e-08,1
1,0.0006794444272802342,2.7827347e-05,3.0331035,2.7139535,1.8910246993622022e-08,1
1,0.0007841666468569506,2.7838789e-05,3.0431402,2.7241046,2.182479003433966e-08,1
1,0.0008920555330203366,2.7834974e-05,3.0531576,2.7340648,2.4827477553238472e-08,1
1,0.001004555530178348,2.7830526000000002e-05,3.0632322,2.7440441,2.795848729958137e-08,1
1,0.0011215555272226791,2.7834974e-05,3.0733452,2.7541571,3.121474503736115e-08,1
1,0.0012447777463320462,2.7838156e-05,3.0834198,2.7642317,3.4644160418564236e-08,1
1,0.0013718888542320604,2.7829254000000002e-05,3.0934372,2.7743063,3.8181792584558325e-08,1
1,0.0015048332953180458,2.7833067e-05,3.1034739,2.7843239,4.188176121893857e-08,1
1,0.001644499958456436,2.7835609e-05,3.1134913,2.7942841,4.576880332620607e-08,1
1,0.0017897777325641881,2.7829254000000002e-05,3.1235278,2.8043015,4.9812005636075303e-08,1
1,0.001943777728673821,2.7832432000000002e-05,3.1336217,2.8144526,5.409793837378836e-08,1
1,0.0021031666135362076,2.7826073e-05,3.1437154,2.82447,5.8533849465764235e-08,1
1,0.0022735554981207114,2.7825439e-05,3.1537519,2.83464,6.327588937959323e-08,1
1,0.0024466110493045158,2.7837517e-05,3.1637883,2.8445239,6.809212142611958e-08,1
1,0.0026319443779559354,2.7831797e-05,3.173825,2.8546178,7.325008653073261e-08,1
1,0.0028260554841633865,2.7827347e-05,3.1838424,2.8646734,7.865225964370701e-08,1
1,0.003030611034551436,2.7831161e-05,3.1939554,2.8748055,8.434510094682789e-08,1
1,0.003247777695732011,2.7827982000000003e-05,3.2039728,2.8849182,9.038894777258652e-08,1
1,0.0034757221344180944,2.7832432000000002e-05,3.2140856,2.8949547,9.67327589134996e-08,1
1,0.0037201110171331997,2.7838156e-05,3.224103,2.9048386,1.035341848863496e-07,1
1,0.00397966656613183,2.7829254000000002e-05,3.2341397,2.9150279,1.107577009975082e-07,1
1,0.0042526110036811195,2.7831161e-05,3.2441761,2.9250453,1.183538033248236e-07,1
1,0.004545333218508555,2.7822897e-05,3.2542126,2.9350626,1.2650032587804729e-07,1
1,0.004856666543976947,2.7833067e-05,3.2643065,2.9450421,1.3516483706525632e-07,1
1,0.005187110980073664,2.7833067e-05,3.274343,2.9551167,1.4436116251111451e-07,1
1,0.0055444998599341495,2.7833067e-05,3.2844367,2.9651341,1.5430726858549228e-07,1
1,0.005927666516921211,2.7831797e-05,3.2944925,2.9753616,1.649707239117059e-07,1
1,0.006336166506601634,2.7831161e-05,3.3046243,2.985379,1.763391806448085e-07,1
1,0.006776999828798581,2.7828619e-05,3.3147755,2.9955683,1.886074115908187e-07,1
1,0.007249777594632987,2.7833067e-05,3.324831,3.0056238,2.0176464969675162e-07,1
1,0.007763833137202405,2.7833067e-05,3.3348866,3.0156794,2.1607070757231372e-07,1
1,0.008323499789730703,2.7830526000000002e-05,3.3449423,3.0258877,2.3164599106574638e-07,1
1,0.00893144421881718,2.7831161e-05,3.3549597,3.0358479,2.4856471014198743e-07,1
1,0.009601444201891556,2.7831797e-05,3.3649771,3.0457699,2.672103811838768e-07,1
1,0.010345888627529751,2.7827347e-05,3.375052,3.0558448,2.879276181406652e-07,1
1,0.011190444161750038,2.7832432000000002e-05,3.3850694,3.0659385,3.1143087809574266e-07,1
1,0.012144555248758277,2.7829889e-05,3.3950868,3.0758605,3.37982887981356e-07,1
1,0.013222555221525706,2.7830526000000002e-05,3.4051232,3.0858779,3.679824474709523e-07,1
1,0.014493777411634157,2.7825439e-05,3.415179,3.0959909,4.0335916246453093e-07,1
1,0.016009221817795252,2.7826073e-05,3.4252346,3.1059701,4.455322591262973e-07,1
